index_adresse;numero_voie;complement_numero_voie;type_de_voie;nom_voie;code_postal;commune
32431;112;;BD;PEREIRE;75 017 ;PARIS 17
32432;53;;RUE;DES EPINETTES;75 017 ;PARIS 17
32433;33;;RUE;LEMERCIER;75 017 ;PARIS 17
32434;5;;RUE;TROYON;75 017 ;PARIS 17
32435;46;;RUE;DES BATIGNOLLES;75 017 ;PARIS 17
32436;38;;RUE;JOUFFROY D'ABBANS;75 017 ;PARIS 17
32437;46;;RUE;GUY MOQUET;75 017 ;PARIS 17
32438;62;;AV;DE WAGRAM;75 017 ;PARIS 17
32439;271;;BD;PEREIRE;75 017 ;PARIS 17
32440;116;;RUE;LEGENDRE;75 017 ;PARIS 17
32441;45;;RUE;DES APENNINS;75 017 ;PARIS 17
32442;62;;RUE;LEGENDRE;75 017 ;PARIS 17
32443;16;;AV;CARNOT;75 017 ;PARIS 17
32444;124;;RUE;LEGENDRE;75 017 ;PARIS 17
32445;25;;AV;DE SAINT OUEN;75 017 ;PARIS 17
32446;70;;RUE;LA CONDAMINE;75 017 ;PARIS 17
32447;7;;VLA;JACQUEMONT;75 017 ;PARIS 17
32448;173;;AV;DE CLICHY;75 017 ;PARIS 17
32449;93;;RUE;CARDINET;75 017 ;PARIS 17
32450;6;;RUE;PHILIBERT DELORME;75 017 ;PARIS 17
32451;4;;RUE;LACAILLE;75 017 ;PARIS 17
32452;69;;RUE;LA CONDAMINE;75 017 ;PARIS 17
32453;12;;RUE;ALBERT ROUSSEL;75 017 ;PARIS 17
32454;106;;RUE;LEGENDRE;75 017 ;PARIS 17
32455;7;;RUE;DU DOBROPOL;75 017 ;PARIS 17
32456;120;;RUE;NOLLET;75 017 ;PARIS 17
32457;93;;RUE;LA CONDAMINE;75 017 ;PARIS 17
32458;108;;RUE;CARDINET;75 017 ;PARIS 17
32459;93;;RUE;DE LA JONQUIERE;75 017 ;PARIS 17
32460;108;;AV;DES TERNES;75 017 ;PARIS 17
32461;22;;RUE;DE LEVIS;75 017 ;PARIS 17
32462;17;;RUE;DES ACACIAS;75 017 ;PARIS 17
32463;65;;RUE;DE LEVIS;75 017 ;PARIS 17
32464;138;;RUE;CARDINET;75 017 ;PARIS 17
32465;79;;AV;NIEL;75 017 ;PARIS 17
32466;94;;RUE;LEGENDRE;75 017 ;PARIS 17
32467;8;;RUE;LECHAPELAIS;75 017 ;PARIS 17
32468;11;;RUE;DE L ETOILE;75 017 ;PARIS 17
32469;14;;RUE;DU DOBROPOL;75 017 ;PARIS 17
32470;103;;RUE;LEMERCIER;75 017 ;PARIS 17
32471;4;;RUE;LEMERCIER;75 017 ;PARIS 17
32472;86;;RUE;TRUFFAUT;75 017 ;PARIS 17
32473;71;;AV;DE SAINT OUEN;75 017 ;PARIS 17
32474;65;;RUE;DULONG;75 017 ;PARIS 17
32475;18;;RUE;DES ACACIAS;75 017 ;PARIS 17
32476;1;;RUE;JACQUEMONT;75 017 ;PARIS 17
32477;5;;AV;DE SAINT OUEN;75 017 ;PARIS 17
32478;38;;RUE;PIERRE DEMOURS;75 017 ;PARIS 17
32479;138;;RUE;DE COURCELLES;75 017 ;PARIS 17
32480;22;;RUE;LAUGIER;75 017 ;PARIS 17
32481;78;;BD;DES BATIGNOLLES;75 017 ;PARIS 17
32482;51;;RUE;DES BATIGNOLLES;75 017 ;PARIS 17
32483;11;B;RUE;AMPERE;75 017 ;PARIS 17
32484;2;;RUE;LECHAPELAIS;75 017 ;PARIS 17
32485;3;;RUE;LEBOUTEUX;75 017 ;PARIS 17
32486;1;;RUE;BERZELIUS;75 017 ;PARIS 17
32487;69;;RUE;NOLLET;75 017 ;PARIS 17
32488;53;;AV;DE SAINT OUEN;75 017 ;PARIS 17
32489;5;;RUE;LEBON;75 017 ;PARIS 17
32490;3;;AV;DES CHASSEURS;75 017 ;PARIS 17
32491;26;;RUE;BRUNEL;75 017 ;PARIS 17
32492;3;;RUE;JACQUEMONT;75 017 ;PARIS 17
32493;15;;RUE;BREY;75 017 ;PARIS 17
32494;122;;BD;PEREIRE;75 017 ;PARIS 17
32495;65;;RUE;DE TOCQUEVILLE;75 017 ;PARIS 17
32496;21;;RUE;BERZELIUS;75 017 ;PARIS 17
32497;3;;IMP;NABOULET;75 017 ;PARIS 17
32498;56;;RUE;DULONG;75 017 ;PARIS 17
32499;6;;RUE;RENNEQUIN;75 017 ;PARIS 17
32500;4;;SQ;GABRIEL FAURE;75 017 ;PARIS 17
32501;16;;BD;PEREIRE;75 017 ;PARIS 17
32502;15;;RUE;DARCET;75 017 ;PARIS 17
32503;12;;RUE;BREMONTIER;75 017 ;PARIS 17
32504;29;;RUE;DES APENNINS;75 017 ;PARIS 17
32505;27;;RUE;SAUFFROY;75 017 ;PARIS 17
32506;25;;AV;DE WAGRAM;75 017 ;PARIS 17
32507;3;;RUE;VILLARET DE JOYEUSE;75 017 ;PARIS 17
32508;4;;RUE;NICOLAS CHUQUET;75 017 ;PARIS 17
32509;82;;AV;DE WAGRAM;75 017 ;PARIS 17
32510;62;;RUE;DES BATIGNOLLES;75 017 ;PARIS 17
32511;10;;RUE;THEODORE DE BANVILLE;75 017 ;PARIS 17
32512;161;;BD;MALESHERBES;75 017 ;PARIS 17
32513;42;;RUE;DAUTANCOURT;75 017 ;PARIS 17
32514;29;B;RUE;POUCHET;75 017 ;PARIS 17
32515;21;;RUE;GUY MOQUET;75 017 ;PARIS 17
32516;32;;RUE;DULONG;75 017 ;PARIS 17
32517;26;;RUE;BIOT;75 017 ;PARIS 17
32518;138;;RUE;CARDINET;75 017 ;PARIS 17
32519;6;;RUE;DESCOMBES;75 017 ;PARIS 17
32520;25;;AV;DE SAINT OUEN;75 017 ;PARIS 17
32521;125;;RUE;DE TOCQUEVILLE;75 017 ;PARIS 17
32522;26;;RUE;DAUTANCOURT;75 017 ;PARIS 17
32523;3;;RUE;DE BIZERTE;75 017 ;PARIS 17
32524;32;;RUE;DES RENAUDES;75 017 ;PARIS 17
32525;8;;RUE;DESCOMBES;75 017 ;PARIS 17
32526;5;;RUE;LEMERCIER;75 017 ;PARIS 17
32527;19;B;RUE;JOUFFROY D'ABBANS;75 017 ;PARIS 17
32528;11;;RUE;POUCHET;75 017 ;PARIS 17
32529;103;;RUE;LEMERCIER;75 017 ;PARIS 17
32530;10;;RUE;BIOT;75 017 ;PARIS 17
32531;13;;BD;PEREIRE;75 017 ;PARIS 17
32532;101;;RUE;DE PRONY;75 017 ;PARIS 17
32533;133;;AV;DE WAGRAM;75 017 ;PARIS 17
32534;179;;BD;MALESHERBES;75 017 ;PARIS 17
32535;13;;RUE;VERNIER;75 017 ;PARIS 17
32536;68;;RUE;DES DAMES;75 017 ;PARIS 17
32537;10;;RUE;DU DR PAUL BROUSSE;75 017 ;PARIS 17
32538;103;;RUE;LEMERCIER;75 017 ;PARIS 17
32539;14;;RUE;LECLUSE;75 017 ;PARIS 17
32540;34;;RUE;GAUTHEY;75 017 ;PARIS 17
32541;154;;AV;DE WAGRAM;75 017 ;PARIS 17
32542;4;;RUE;DU SERGENT HOFF;75 017 ;PARIS 17
32543;5;;PAS;LEGENDRE;75 017 ;PARIS 17
32544;19;;RUE;BREY;75 017 ;PARIS 17
32545;31;;RUE;GUERSANT;75 017 ;PARIS 17
32546;19;;RUE;DESCOMBES;75 017 ;PARIS 17
32547;15;;RUE;DE L ARC DE TRIOMPHE;75 017 ;PARIS 17
32548;28;;RUE;RENNEQUIN;75 017 ;PARIS 17
32549;74;;PL;DU DR F. LOBLIGEOIS;75 017 ;PARIS 17
32550;30;;RUE;NOLLET;75 017 ;PARIS 17
32551;31;;BD;BERTHIER;75 017 ;PARIS 17
32552;113;;RUE;DE ROME;75 017 ;PARIS 17
32553;127;;RUE;LEGENDRE;75 017 ;PARIS 17
32554;62;;AV;DES TERNES;75 017 ;PARIS 17
32555;22;;RUE;PHILIBERT DELORME;75 017 ;PARIS 17
32556;116;;BD;MALESHERBES;75 017 ;PARIS 17
32557;13;;RUE;DE L ARC DE TRIOMPHE;75 017 ;PARIS 17
32558;17;;AV;DE CLICHY;75 017 ;PARIS 17
32559;52;;RUE;GUY MOQUET;75 017 ;PARIS 17
32560;99;;AV;DE CLICHY;75 017 ;PARIS 17
32561;67;;RUE;NOLLET;75 017 ;PARIS 17
32562;51;;RUE;DE PRONY;75 017 ;PARIS 17
32563;123;;RUE;CARDINET;75 017 ;PARIS 17
32564;40;;RUE;GAUTHEY;75 017 ;PARIS 17
32565;12;;RUE;DES ACACIAS;75 017 ;PARIS 17
32566;83;;RUE;DE ROME;75 017 ;PARIS 17
32567;12;;RUE;EMILE ALLEZ;75 017 ;PARIS 17
32568;15;;RUE;DE LA TERRASSE;75 017 ;PARIS 17
32569;5;;RUE;LEMERCIER;75 017 ;PARIS 17
32570;20;;RUE;DARCET;75 017 ;PARIS 17
32571;95;;RUE;JOUFFROY D'ABBANS;75 017 ;PARIS 17
32572;24;;RUE;DE CHAZELLES;75 017 ;PARIS 17
32573;12;;RUE;ALBERT ROUSSEL;75 017 ;PARIS 17
32574;64;;RUE;SAUSSURE;75 017 ;PARIS 17
32575;45;;RUE;AMPERE;75 017 ;PARIS 17
32576;42;;RUE;CARDINET;75 017 ;PARIS 17
32577;19;;RUE;DESCOMBES;75 017 ;PARIS 17
32578;28;;RUE;DES MOINES;75 017 ;PARIS 17
32579;1;;VLA;DE LA TERRASSE;75 017 ;PARIS 17
32580;8;;RUE;CARDINET;75 017 ;PARIS 17
32581;44;;RUE;DE LEVIS;75 017 ;PARIS 17
32582;28;;RUE;RENNEQUIN;75 017 ;PARIS 17
32583;10;;RUE;SAUSSURE;75 017 ;PARIS 17
32584;53;;RUE;DE TOCQUEVILLE;75 017 ;PARIS 17
32585;5;B;PAS;DOISY;75 017 ;PARIS 17
32586;16;;AV;DE VILLIERS;75 017 ;PARIS 17
32587;87;;RUE;PIERRE DEMOURS;75 017 ;PARIS 17
32588;116;;RUE;DES MOINES;75 017 ;PARIS 17
32589;99;;RUE;DES MOINES;75 017 ;PARIS 17
32590;4;;RUE;LANTIEZ;75 017 ;PARIS 17
32591;10;;BD;PEREIRE;75 017 ;PARIS 17
32592;6;;RUE;DU DEBARCADERE;75 017 ;PARIS 17
32593;4;;RUE;AUMONT THIEVILLE;75 017 ;PARIS 17
32594;19;;RUE;DESCOMBES;75 017 ;PARIS 17
32595;123;;AV;DE WAGRAM;75 017 ;PARIS 17
32596;7;;RUE;VILLEBOIS MAREUIL;75 017 ;PARIS 17
32597;78;;BD;DE COURCELLES;75 017 ;PARIS 17
32598;81;;AV;DE CLICHY;75 017 ;PARIS 17
32599;18;;RUE;DU CAPITAINE LAGACHE;75 017 ;PARIS 17
32600;11;;RUE;BAYEN;75 017 ;PARIS 17
32601;157;;RUE;DE ROME;75 017 ;PARIS 17
32602;3;;RUE;NOLLET;75 017 ;PARIS 17
32603;10;;AV;DE SALONIQUE;75 017 ;PARIS 17
32604;7;;RUE;DENIS POISSON;75 017 ;PARIS 17
32605;16;;RUE;GAUTHEY;75 017 ;PARIS 17
32606;36;;RUE;NOLLET;75 017 ;PARIS 17
32607;73;;RUE;GUY MOQUET;75 017 ;PARIS 17
32608;9;;RUE;GUSTAVE FLAUBERT;75 017 ;PARIS 17
32609;11;B;RUE;DE THANN;75 017 ;PARIS 17
32610;12;;RUE;TROYON;75 017 ;PARIS 17
32611;176;;RUE;LEGENDRE;75 017 ;PARIS 17
32612;38;;RUE;DES EPINETTES;75 017 ;PARIS 17
32613;20;B;RUE;EMILE LEVEL;75 017 ;PARIS 17
32614;14;;RUE;LAUGIER;75 017 ;PARIS 17
32615;25;;RUE;DES DAMES;75 017 ;PARIS 17
32616;73;;RUE;DULONG;75 017 ;PARIS 17
32617;30;;RUE;DULONG;75 017 ;PARIS 17
32618;22;;RUE;DE LA TERRASSE;75 017 ;PARIS 17
32619;47;;RUE;SAUFFROY;75 017 ;PARIS 17
32620;9;;RUE;DU MONT DORE;75 017 ;PARIS 17
32621;15;;RUE;NAVIER;75 017 ;PARIS 17
32622;59;;RUE;GUY MOQUET;75 017 ;PARIS 17
32623;8;;RUE;DU DOBROPOL;75 017 ;PARIS 17
32624;3;;RUE;BARON;75 017 ;PARIS 17
32625;3;;RUE;CATULLE MENDES;75 017 ;PARIS 17
32626;7;;RUE;GUSTAVE FLAUBERT;75 017 ;PARIS 17
32627;12;;RUE;BROCHANT;75 017 ;PARIS 17
32628;5;;PAS;LEGENDRE;75 017 ;PARIS 17
32629;10;;RUE;CLAIRAUT;75 017 ;PARIS 17
32630;12;;RUE;BARYE;75 017 ;PARIS 17
32631;32;;RUE;LANTIEZ;75 017 ;PARIS 17
32632;23;;RUE;DES MOINES;75 017 ;PARIS 17
32633;8;;RUE;LACAILLE;75 017 ;PARIS 17
32634;29;;RUE;DES APENNINS;75 017 ;PARIS 17
32635;88;;RUE;DES MOINES;75 017 ;PARIS 17
32636;14;;RUE;TORRICELLI;75 017 ;PARIS 17
32637;32;;RUE;MEDERIC;75 017 ;PARIS 17
32638;11;;RUE;BIOT;75 017 ;PARIS 17
32639;8;;RUE;MEDERIC;75 017 ;PARIS 17
32640;46;;AV;NIEL;75 017 ;PARIS 17
32641;37;;RUE;JOUFFROY D'ABBANS;75 017 ;PARIS 17
32642;148;;AV;DE CLICHY;75 017 ;PARIS 17
32643;48;;RUE;DE LA JONQUIERE;75 017 ;PARIS 17
32644;34;;RUE;LAUGIER;75 017 ;PARIS 17
32645;14;B;RUE;JADIN;75 017 ;PARIS 17
32646;99;;RUE;DES DAMES;75 017 ;PARIS 17
32647;23;;RUE;DU CAPITAINE LAGACHE;75 017 ;PARIS 17
32648;1;;RUE;DE L ARC DE TRIOMPHE;75 017 ;PARIS 17
32649;71;;AV;DES TERNES;75 017 ;PARIS 17
32650;14;;RUE;D ARMAILLE;75 017 ;PARIS 17
32651;1;;RUE;BERZELIUS;75 017 ;PARIS 17
32652;15;;BD;GOUVION ST CYR;75 017 ;PARIS 17
32653;13;;RUE;LA CONDAMINE;75 017 ;PARIS 17
32654;11;;RUE;DES APENNINS;75 017 ;PARIS 17
32655;13;;SQ;GABRIEL FAURE;75 017 ;PARIS 17
32656;54;;RUE;DE LA JONQUIERE;75 017 ;PARIS 17
32657;32;;RUE;SAUSSURE;75 017 ;PARIS 17
32658;27;;RUE;SAUFFROY;75 017 ;PARIS 17
32659;52;;RUE;DES MOINES;75 017 ;PARIS 17
32660;28;;AV;CARNOT;75 017 ;PARIS 17
32661;74;;AV;DE CLICHY;75 017 ;PARIS 17
32662;21;;RUE;GUY MOQUET;75 017 ;PARIS 17
32663;23;;RUE;DES MOINES;75 017 ;PARIS 17
32664;55;B;BD;PEREIRE;75 017 ;PARIS 17
32665;18;;RUE;SAUFFROY;75 017 ;PARIS 17
32666;42;;BD;GOUVION ST CYR;75 017 ;PARIS 17
32667;37;;RUE;DU DOCTEUR HEULIN;75 017 ;PARIS 17
32668;10;B;RUE;JACQUES KELLNER;75 017 ;PARIS 17
32669;145;;AV;DE VILLIERS;75 017 ;PARIS 17
32670;12;;RUE;DENIS POISSON;75 017 ;PARIS 17
32671;51;;RUE;BAYEN;75 017 ;PARIS 17
32672;104;;RUE;DES DAMES;75 017 ;PARIS 17
32673;80;;RUE;DULONG;75 017 ;PARIS 17
32674;29;;RUE;TRUFFAUT;75 017 ;PARIS 17
32675;69;;RUE;BOURSAULT;75 017 ;PARIS 17
32676;11;;RUE;BELIDOR;75 017 ;PARIS 17
32677;3;;PL;CHARLES FILLION;75 017 ;PARIS 17
32678;95;;RUE;JOUFFROY D'ABBANS;75 017 ;PARIS 17
32679;142;;RUE;DE COURCELLES;75 017 ;PARIS 17
32680;3;;RUE;LACAILLE;75 017 ;PARIS 17
32681;5;;AV;GOURGAUD;75 017 ;PARIS 17
32682;53;;RUE;LEMERCIER;75 017 ;PARIS 17
32683;136;;BD;MALESHERBES;75 017 ;PARIS 17
32684;13;;RUE;BREY;75 017 ;PARIS 17
32685;83;;AV;DE CLICHY;75 017 ;PARIS 17
32686;25;;RUE;RUHMKORFF;75 017 ;PARIS 17
32687;56;;RUE;BERZELIUS;75 017 ;PARIS 17
32688;3;;RUE;TARBE;75 017 ;PARIS 17
32689;52;B;RUE;GAUTHEY;75 017 ;PARIS 17
32690;5;;RUE;DU PRINTEMPS;75 017 ;PARIS 17
32691;15;;RUE;DESCOMBES;75 017 ;PARIS 17
32692;1;;RUE;PUTEAUX;75 017 ;PARIS 17
32693;123;;RUE;CARDINET;75 017 ;PARIS 17
32694;93;;RUE;LA CONDAMINE;75 017 ;PARIS 17
32695;51;;BD;GOUVION ST CYR;75 017 ;PARIS 17
32696;265;;BD;PEREIRE;75 017 ;PARIS 17
32697;124;;RUE;LEGENDRE;75 017 ;PARIS 17
32698;29;;AV;DES TERNES;75 017 ;PARIS 17
32699;70;;RUE;NOLLET;75 017 ;PARIS 17
32700;8;;RUE;SAUSSURE;75 017 ;PARIS 17
32701;67;;RUE;DES DAMES;75 017 ;PARIS 17
32702;62;;RUE;DES BATIGNOLLES;75 017 ;PARIS 17
32703;77;;RUE;CARDINET;75 017 ;PARIS 17
32704;15;;RUE;PONCELET;75 017 ;PARIS 17
32705;14;;RUE;DES MOINES;75 017 ;PARIS 17
32706;22;;RUE;SAINT FERDINAND;75 017 ;PARIS 17
32707;40;;RUE;LEMERCIER;75 017 ;PARIS 17
32708;37;;RUE;DU DOCTEUR HEULIN;75 017 ;PARIS 17
32709;103;;BD;BESSIERES;75 017 ;PARIS 17
32710;126;;RUE;LEGENDRE;75 017 ;PARIS 17
32711;4;;RUE;CATULLE MENDES;75 017 ;PARIS 17
32712;39;;RUE;LAUGIER;75 017 ;PARIS 17
32713;34;;RUE;BOURSAULT;75 017 ;PARIS 17
32714;16;;RUE;PIERRE DEMOURS;75 017 ;PARIS 17
32715;36;;RUE;BERZELIUS;75 017 ;PARIS 17
32716;5;;RUE;LEON COGNIET;75 017 ;PARIS 17
32717;70;;RUE;DE TOCQUEVILLE;75 017 ;PARIS 17
32718;11;B;RUE;AMPERE;75 017 ;PARIS 17
32719;7;;RUE;BELIDOR;75 017 ;PARIS 17
32720;81;;AV;NIEL;75 017 ;PARIS 17
32721;27;;RUE;LEMERCIER;75 017 ;PARIS 17
32722;139;;AV;DE VILLIERS;75 017 ;PARIS 17
32723;7;;SQ;CLAUDE DEBUSSY;75 017 ;PARIS 17
32724;43;;RUE;LEMERCIER;75 017 ;PARIS 17
32725;6;;RUE;EMILE ALLEZ;75 017 ;PARIS 17
32726;46;;RUE;LAUGIER;75 017 ;PARIS 17
32727;173;;RUE;LEGENDRE;75 017 ;PARIS 17
32728;73;;RUE;LEGENDRE;75 017 ;PARIS 17
32729;25;;RUE;GUERSANT;75 017 ;PARIS 17
32730;6;;BD;PEREIRE;75 017 ;PARIS 17
32731;15;;RUE;BROCHANT;75 017 ;PARIS 17
32732;65;;RUE;DE TOCQUEVILLE;75 017 ;PARIS 17
32733;97;;AV;DE VILLIERS;75 017 ;PARIS 17
32734;45;B;RUE;POUCHET;75 017 ;PARIS 17
32735;13;B;AV;STEPHANE MALLARME;75 017 ;PARIS 17
32736;19;;RUE;BRIDAINE;75 017 ;PARIS 17
32737;2;;RUE;DULONG;75 017 ;PARIS 17
32738;6;;RUE;BREY;75 017 ;PARIS 17
32739;15;;RUE;LANTIEZ;75 017 ;PARIS 17
32740;60;;RUE;DAVY;75 017 ;PARIS 17
32741;31;;RUE;NAVIER;75 017 ;PARIS 17
32742;5;;AV;GOURGAUD;75 017 ;PARIS 17
32743;155;;RUE;LEGENDRE;75 017 ;PARIS 17
32744;163;;RUE;DE ROME;75 017 ;PARIS 17
32745;5;;RUE;LEMERCIER;75 017 ;PARIS 17
32746;2;;RUE;LECHAPELAIS;75 017 ;PARIS 17
32747;18;;RUE;BIOT;75 017 ;PARIS 17
32748;41;;AV;DES TERNES;75 017 ;PARIS 17
32749;38;;RUE;DES MOINES;75 017 ;PARIS 17
32750;4;;RUE;DULONG;75 017 ;PARIS 17
32751;51;;RUE;SAUFFROY;75 017 ;PARIS 17
32752;26;;RUE;BERZELIUS;75 017 ;PARIS 17
32753;4;;RUE;BARYE;75 017 ;PARIS 17
32754;45;;RUE;BOURSAULT;75 017 ;PARIS 17
32755;11;;RUE;DE LA JONQUIERE;75 017 ;PARIS 17
32756;17;;RUE;GALVANI;75 017 ;PARIS 17
32757;8;;RUE;ROGER BACON;75 017 ;PARIS 17
32758;2;;AV;DE VILLIERS;75 017 ;PARIS 17
32759;21;;RUE;DESCOMBES;75 017 ;PARIS 17
32760;45;;RUE;BOURSAULT;75 017 ;PARIS 17
32761;23;;RUE;DES MOINES;75 017 ;PARIS 17
32762;8;;PAS;BOULAY;75 017 ;PARIS 17
32763;39;;RUE;DE CHAZELLES;75 017 ;PARIS 17
32764;30;;RUE;DES DAMES;75 017 ;PARIS 17
32765;126;;RUE;CARDINET;75 017 ;PARIS 17
32766;11;;RUE;LEON COGNIET;75 017 ;PARIS 17
32767;11;;RUE;LANTIEZ;75 017 ;PARIS 17
32768;29;;RUE;LECLUSE;75 017 ;PARIS 17
32769;37;;RUE;BOURSAULT;75 017 ;PARIS 17
32770;42;;RUE;SAINT FERDINAND;75 017 ;PARIS 17
32771;175;;AV;DE CLICHY;75 017 ;PARIS 17
32772;16;;BD;PEREIRE;75 017 ;PARIS 17
32773;8;;RUE;LANTIEZ;75 017 ;PARIS 17
32774;4;;AV;DE VERZY;75 017 ;PARIS 17
32775;5;;RUE;LEMERCIER;75 017 ;PARIS 17
32776;1;;AV;DE PETERHOF;75 017 ;PARIS 17
32777;69;;AV;DE WAGRAM;75 017 ;PARIS 17
32778;13;;RUE;VERNIQUET;75 017 ;PARIS 17
32779;109;;RUE;DES DAMES;75 017 ;PARIS 17
32780;102;;RUE;NOLLET;75 017 ;PARIS 17
32781;4;;PL;DE LA PTE CHAMPERRET;75 017 ;PARIS 17
32782;9;;RUE;VERNIQUET;75 017 ;PARIS 17
32783;39;;RUE;DAUTANCOURT;75 017 ;PARIS 17
32784;5;;RUE;LEMERCIER;75 017 ;PARIS 17
32785;23;;RUE;DU DOCTEUR HEULIN;75 017 ;PARIS 17
32786;30;;RUE;DES ACACIAS;75 017 ;PARIS 17
32787;47;;RUE;GUERSANT;75 017 ;PARIS 17
32788;6;;RUE;BROCHANT;75 017 ;PARIS 17
32789;10;;RUE;JACQUEMONT;75 017 ;PARIS 17
32790;3;;RUE;DES COLONELS RENARD;75 017 ;PARIS 17
32791;15;;RUE;DU COLONEL MOLL;75 017 ;PARIS 17
32792;5;B;PAS;DOISY;75 017 ;PARIS 17
32793;102;;RUE;NOLLET;75 017 ;PARIS 17
32794;3;;RUE;THEODULE RIBOT;75 017 ;PARIS 17
32795;177;;RUE;DE COURCELLES;75 017 ;PARIS 17
32796;40;;RUE;SAINT FERDINAND;75 017 ;PARIS 17
32797;10;;RUE;MARGUERITTE;75 017 ;PARIS 17
32798;22;;RUE;DE CHAZELLES;75 017 ;PARIS 17
32799;10;;RUE;ROGER BACON;75 017 ;PARIS 17
32800;6;;RUE;GUSTAVE DORE;75 017 ;PARIS 17
32801;95;;RUE;NOLLET;75 017 ;PARIS 17
32802;16;;BD;PEREIRE;75 017 ;PARIS 17
32803;100;;RUE;DES DAMES;75 017 ;PARIS 17
32804;73;;RUE;GUY MOQUET;75 017 ;PARIS 17
32805;13;;RUE;LEON COGNIET;75 017 ;PARIS 17
32806;52;;RUE;DES BATIGNOLLES;75 017 ;PARIS 17
32807;7;;RUE;DE LA JONQUIERE;75 017 ;PARIS 17
32808;9;;RUE;VILLEBOIS MAREUIL;75 017 ;PARIS 17
32809;9;;RUE;BIOT;75 017 ;PARIS 17
32810;23;;RUE;LEMERCIER;75 017 ;PARIS 17
32811;5;;RUE;JEAN BAPTISTE DUMAS;75 017 ;PARIS 17
32812;21;B;RUE;JEAN LECLAIRE;75 017 ;PARIS 17
32813;4;;RUE;BARON;75 017 ;PARIS 17
32814;70;;PL;DU DR F. LOBLIGEOIS;75 017 ;PARIS 17
32815;11;B;AV;CARNOT;75 017 ;PARIS 17
32816;54;;RUE;DES ACACIAS;75 017 ;PARIS 17
32817;3;;AV;DES CHASSEURS;75 017 ;PARIS 17
32818;3;;RUE;BELIDOR;75 017 ;PARIS 17
32819;3;;VLA;LAUGIER;75 017 ;PARIS 17
32820;11;;RUE;DES APENNINS;75 017 ;PARIS 17
32821;207;;BD;PEREIRE;75 017 ;PARIS 17
32822;22;B;RUE;JOUFFROY D'ABBANS;75 017 ;PARIS 17
32823;126;;RUE;CARDINET;75 017 ;PARIS 17
32824;2;;RUE;ROBERVAL;75 017 ;PARIS 17
32825;118;;BD;MALESHERBES;75 017 ;PARIS 17
32826;79;;AV;DE SAINT OUEN;75 017 ;PARIS 17
32827;10;;AV;GOURGAUD;75 017 ;PARIS 17
32828;105;;AV;DE SAINT OUEN;75 017 ;PARIS 17
32829;88;;RUE;TRUFFAUT;75 017 ;PARIS 17
32830;1;;RUE;LEBOUTEUX;75 017 ;PARIS 17
32831;18;;RUE;SAUFFROY;75 017 ;PARIS 17
32832;28;;BD;PEREIRE;75 017 ;PARIS 17
32833;28;;BD;PEREIRE;75 017 ;PARIS 17
32834;18;;RUE;JULIETTE LAMBER;75 017 ;PARIS 17
32835;3;;RUE;DU DOBROPOL;75 017 ;PARIS 17
32836;7;;RUE;RUHMKORFF;75 017 ;PARIS 17
32837;36;;AV;DE CLICHY;75 018 ;PARIS 18
32838;124;;RUE;DAMREMONT;75 018 ;PARIS 18
32839;8;;RUE;FEUTRIER;75 018 ;PARIS 18
32840;38;;RUE;STEPHENSON;75 018 ;PARIS 18
32841;11;;RUE;MONTCALM;75 018 ;PARIS 18
32842;89;;RUE;DES POISSONNIERS;75 018 ;PARIS 18
32843;4;;RUE;JACQUES CARTIER;75 018 ;PARIS 18
32844;95;;RUE;DUHESME;75 018 ;PARIS 18
32845;6;;RUE;CAVALLOTTI;75 018 ;PARIS 18
32846;94;;RUE;CHAMPIONNET;75 018 ;PARIS 18
32847;7;;RUE;GEORGETTE AGUTTE;75 018 ;PARIS 18
32848;68;;RUE;MARCADET;75 018 ;PARIS 18
32849;19;;RUE;JACQUES KABLE;75 018 ;PARIS 18
32850;51;;RUE;DES SAULES;75 018 ;PARIS 18
32851;76;;RUE;LEPIC;75 018 ;PARIS 18
32852;139;;RUE;LAMARCK;75 018 ;PARIS 18
32853;8;;RUE;JEAN ROBERT;75 018 ;PARIS 18
32854;12;;RUE;MARX DORMOY;75 018 ;PARIS 18
32855;114;;RUE;DE CLIGNANCOURT;75 018 ;PARIS 18
32856;105;;RUE;CAULAINCOURT;75 018 ;PARIS 18
32857;28;;RUE;DE TORCY;75 018 ;PARIS 18
32858;50;;RUE;DE CLIGNANCOURT;75 018 ;PARIS 18
32859;94;;RUE;DU RUISSEAU;75 018 ;PARIS 18
32860;4;;RUE;SQUARE CARPEAUX;75 018 ;PARIS 18
32861;3;;RUE;CAVALLOTTI;75 018 ;PARIS 18
32862;123;;BD;NEY;75 018 ;PARIS 18
32863;75;;RUE;DOUDEAUVILLE;75 018 ;PARIS 18
32864;30;;RUE;DU SIMPLON;75 018 ;PARIS 18
32865;1;;RUE;DE PANAMA;75 018 ;PARIS 18
32866;15;;VLA;POISSONNIERE;75 018 ;PARIS 18
32867;15;;RUE;ESCLANGON;75 018 ;PARIS 18
32868;55;;RUE;DOUDEAUVILLE;75 018 ;PARIS 18
32869;130;;RUE;ORDENER;75 018 ;PARIS 18
32870;8;;BD;ORNANO;75 018 ;PARIS 18
32871;11;;RUE;DE L EVANGILE;75 018 ;PARIS 18
32872;89;;RUE;BELLIARD;75 018 ;PARIS 18
32873;5;;RUE;DU POLE NORD;75 018 ;PARIS 18
